Season,Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,ActualResult,Model2HomeProbability,Model2DrawProbability,Model2AwayProbability,Model2Prediction,Model5HomeProbability,Model5DrawProbability,Model5AwayProbability,Model5Prediction,Model2HomeExpectedGoals,Model2AwayExpectedGoals,Model5HomeExpectedGoals,Model5AwayExpectedGoals
2023/24,2023-10-07,Everton,Bournemouth,3,0,H,0.4790859852942363,0.2589003197748409,0.26201369493092275,H,0.5935578511555146,0.22016536270080514,0.18627678614368032,H,1.502001428667298,1.0390419216019544,1.90106272640425,0.9614686773608502
2023/24,2023-10-07,Man United,Brentford,2,1,H,0.38480489445592014,0.26153655005074466,0.35365855549333525,H,0.43193828237963267,0.24749971268098211,0.3205620049393853,H,1.352337382380762,1.2854252633886276,1.5553337785585564,1.3067015524351666
2023/24,2023-10-08,Arsenal,Man City,1,0,H,0.46048029328050305,0.23534118187602643,0.30417852484347047,H,0.4567541006426706,0.2371316710632942,0.3061142282940352,H,1.7201816363836002,1.3587276181687422,1.6956985388676706,1.3492074210361913
2023/24,2023-10-08,Brighton,Liverpool,2,2,D,0.4273290137953101,0.23543616545032225,0.33723482075436756,H,0.4568405289971581,0.23319143291724978,0.30996803808559215,H,1.6749631180538525,1.4654479608384339,1.7414078272556937,1.3989077612355918
2023/24,2023-10-08,West Ham,Newcastle,2,2,D,0.39392500454062906,0.2376168456503518,0.36845814980901914,H,0.2721655997265682,0.222420097992,0.5054143022814318,A,1.5887516615337018,1.5298054439460902,1.3567450043420708,1.9147945447220711
2023/24,2023-10-08,Wolves,Aston Villa,1,1,D,0.2201833527236449,0.2252878477606876,0.5545287995156675,A,0.2350302880530861,0.2345576586594259,0.5304120532874881,A,1.0950014655802323,1.869279151956356,1.0943399408719645,1.7636065793712967
2023/24,2023-10-21,Bournemouth,Wolves,1,2,A,0.2626818409119691,0.260589775981568,0.476728383106463,A,0.26656901707907354,0.2553642579478229,0.4780667249731035,A,1.0313717389625774,1.4858845258173359,1.076114937542186,1.5321718591404043
2023/24,2023-10-21,Brentford,Burnley,3,0,H,0.5189272633672478,0.2532292008423038,0.22784353579044841,H,0.5474897606207951,0.2429475360368073,0.2095627033423976,H,1.571479549465075,0.9482433733780834,1.6702251946262978,0.931820029937794
2023/24,2023-10-21,Chelsea,Arsenal,2,2,D,0.29987997121560644,0.2516155912589298,0.44850443752546376,A,0.3503534493881233,0.25384266584336335,0.3958038847685133,A,1.211294695748931,1.5378247915707248,1.3368313304830488,1.4366792797059045
2023/24,2023-10-21,Liverpool,Everton,2,0,H,0.7706943255435886,0.1462940391477322,0.08301163530867918,H,0.7150485614045481,0.16755884488698955,0.11739259370846239,H,2.5657067381988976,0.7239527618782855,2.4366494450175544,0.8846286386946909
2023/24,2023-10-21,Man City,Brighton,2,1,H,0.6173841347566204,0.1979775811816729,0.18463828406170685,H,0.6296933761694973,0.19703141582868278,0.17327520800182,H,2.1990722920931582,1.1241007848179532,2.1861862956481133,1.0591599688647315
2023/24,2023-10-21,Newcastle,Crystal Palace,4,0,H,0.6246476505233718,0.21150511973089461,0.16384722974573362,H,0.686480740562782,0.18729331286019013,0.12622594657702788,H,1.9697518019727185,0.8948115403320333,2.176583850314558,0.8098022408693755
2023/24,2023-10-22,Aston Villa,West Ham,4,1,H,0.539846200668059,0.2251767037839681,0.2349770955479728,H,0.593133128769422,0.2127953369197522,0.19407153431082586,H,1.8769644959138572,1.1654716723990555,2.003890852730239,1.0561365018577706
2023/24,2023-10-23,Tottenham,Fulham,2,0,H,0.8089801042337535,0.12319000365165633,0.06782989211459008,H,0.759227980762079,0.15112042341105683,0.08965159582686424,H,2.8724302699752253,0.7367159371492659,2.534548972858987,0.7554180548604171
2023/24,2023-10-27,Crystal Palace,Tottenham,1,2,A,0.2313286593523534,0.24681702636483863,0.521854314282808,A,0.2545443396840567,0.2571495249449551,0.48830613537098827,A,0.9986279338862368,1.632640627469112,1.023667094612461,1.5234999139555665
2023/24,2023-10-28,Bournemouth,Burnley,2,1,H,0.37571730725806507,0.28189098640189675,0.34239170634003824,H,0.3702768302110493,0.2740613786573689,0.35566179113158186,H,1.1948458520322744,1.1270966153348885,1.2339445603460908,1.2036116842131113
2023/24,2023-10-28,Chelsea,Brentford,0,2,A,0.4657710242886028,0.2500295527204029,0.28419942299099443,H,0.5010082010530146,0.2363943284634178,0.26259747048356774,H,1.571045705578338,1.1716697223795454,1.7375663721344285,1.1946061627325637
2023/24,2023-10-28,Wolves,Newcastle,2,2,D,0.24302370793069664,0.22720828366128623,0.5297680084080172,A,0.23269798806236347,0.22310088530562885,0.5442011266320077,A,1.1856103830549778,1.8528530245254862,1.1717481161945962,1.90287468975644
2023/24,2023-10-29,Brighton,Fulham,1,1,D,0.603000146838804,0.2181476048848824,0.17885224827631366,H,0.5887590213712506,0.2290710609181587,0.1821699177105906,H,1.9151114766174928,0.935351542130423,1.7964282428371183,0.8857895575940585
2023/24,2023-10-29,Liverpool,Nott'm Forest,3,0,H,0.7051601363414874,0.17154210609721465,0.12329775756129788,H,0.7134991079112489,0.16740427047875217,0.11909662160999897,H,2.4018211878450835,0.9024707766701061,2.44908852773263,0.9008438792637835
2023/24,2023-10-29,Man United,Man City,0,3,A,0.2990819489888499,0.2522995726474155,0.44861847836373464,A,0.3405994758763902,0.2579763464418571,0.4014241776817526,A,1.2037959361355601,1.5316208368222892,1.2800444108803872,1.4119602767718162
2023/24,2023-10-29,West Ham,Everton,0,1,A,0.5315104264505358,0.2393317935156821,0.22915778003378218,H,0.4368983217086895,0.24884111196153905,0.3142605663297716,H,1.7103040332698767,1.0367161012989123,1.5493266053116541,1.2769408989889268
2023/24,2023-11-04,Brentford,West Ham,3,2,H,0.4521704681992532,0.24913268634992194,0.2986968454508249,H,0.5143345343525794,0.23799379012698063,0.24767167552044012,H,1.5655536186073296,1.2259698121827571,1.723595671889001,1.122576328625423
2023/24,2023-11-04,Burnley,Crystal Palace,0,2,A,0.24024232702214576,0.2653589808758582,0.4943986921019961,A,0.24138488442393877,0.2646045069711616,0.49401060860489976,A,0.9294216662165375,1.4588567432847204,0.9371743780231999,1.4646306106444087
2023/24,2023-11-04,Everton,Brighton,1,1,D,0.32337675397510385,0.24641651134996664,0.4302067346749296,A,0.3425488517593629,0.24425150568345588,0.4131996425571813,A,1.3240238831783604,1.5634017460841119,1.397773380938156,1.5575313920785077
2023/24,2023-11-04,Fulham,Man United,0,1,A,0.41242770011684937,0.27975237282136295,0.3078199270617876,H,0.40956885544199495,0.2837677300519985,0.3066634145060066,H,1.269667495373972,1.0564471701957348,1.239875079621675,1.0322301095036388
2023/24,2023-11-04,Man City,Bournemouth,6,1,H,0.8697422177165404,0.08813826573382952,0.0421195165496302,H,0.8950441732956594,0.07363174919379616,0.0313240775105445,H,3.3556855177916787,0.6758739323034723,3.5423831048455323,0.6059938329615027
2023/24,2023-11-04,Newcastle,Arsenal,1,0,H,0.42965639204480777,0.23674482774988762,0.33359878020530476,H,0.44789372124271815,0.23579164986704992,0.3163146288902318,H,1.66391726049103,1.4416107978842911,1.700389918362579,1.3957851452435215
2023/24,2023-11-04,Sheffield United,Wolves,2,1,H,0.15784570958688726,0.22508567385835918,0.6170686165547535,A,0.1686045401456039,0.23533660033186532,0.5960588595225309,A,0.7849377475514017,1.8084642994125997,0.787515338999063,1.7200213959772976
2023/24,2023-11-05,Luton,Liverpool,1,1,D,0.11612896825544874,0.17478249631815077,0.7090885354264005,A,0.09658853103904126,0.15066729377098653,0.7527441751899722,A,0.8185019571186217,2.313239463111614,0.8297087902810151,2.5987063413732296
2023/24,2023-11-05,Nott'm Forest,Aston Villa,2,0,H,0.17089146977598346,0.20454997838298627,0.6245585518410304,A,0.18215419938131877,0.21375637851949136,0.6040894220991899,A,0.9843811292066449,2.0733095878723766,0.98306771385823,1.9737654042100305
2023/24,2023-11-06,Tottenham,Chelsea,1,4,A,0.7514461294844574,0.15173238421033813,0.09682148630520436,H,0.6840288671552156,0.1787653111242798,0.13720582172050458,H,2.5804609094209,0.8230033079576089,2.349529729220091,0.9555358811284189
2023/24,2023-11-11,Arsenal,Burnley,3,1,H,0.8514856694950707,0.10208091673479108,0.04643341377013836,H,0.8559930111754054,0.09956117333861776,0.04444581548597693,H,3.0411509625518915,0.6102638086598505,3.0674210922182015,0.5996432749264035
2023/24,2023-11-11,Bournemouth,Newcastle,2,0,H,0.12657006321305142,0.1848488454921628,0.6885810912947857,A,0.127832105506757,0.18428062205164314,0.6878872724415999,A,0.8285913680118935,2.2120500098968736,0.8418030774303216,2.225276614742847
2023/24,2023-11-11,Crystal Palace,Everton,2,3,A,0.47610707245900286,0.2617557804804056,0.26213714706059155,H,0.4262070449400449,0.26785647115155226,0.3059364839084029,H,1.4756878324862408,1.022822130543923,1.3728735916973849,1.1201231475763398
2023/24,2023-11-11,Man United,Luton,1,0,H,0.5952575357835361,0.22115514191102498,0.183587322305439,H,0.6108296945937662,0.21328201563016655,0.1758882897760672,H,1.8860816472721031,0.9409671730730004,1.9695864808451133,0.9514100903773908
2023/24,2023-11-11,Wolves,Tottenham,2,1,H,0.28669638700299416,0.26344604259236476,0.44985757040464097,A,0.33196095172598605,0.277743354579261,0.3902956936947529,A,1.0911258899108,1.436921667227465,1.1273895502237785,1.247176369155737
2023/24,2023-11-12,Aston Villa,Fulham,3,1,H,0.6706785953396772,0.19337515898221058,0.13594624567811223,H,0.6428897336003202,0.20787725911636948,0.14923300728331038,H,2.1289022698025444,0.8378546470003572,1.982607922788308,0.8317211159234157
2023/24,2023-11-12,Brighton,Sheffield United,1,1,D,0.7254202855141794,0.16343101712740762,0.11114869735841304,H,0.7269334233442537,0.16683707965565708,0.1062294970000892,H,2.470333754647714,0.8630092225455649,2.383558505211476,0.7929791594452331
2023/24,2023-11-12,Chelsea,Man City,4,4,D,0.2409570807560966,0.22328433670453968,0.5357585825393638,A,0.3025880461396427,0.23270098688641327,0.4647109669739441,A,1.208958088337675,1.903191746322235,1.3775804833406808,1.7556253093267753
2023/24,2023-11-12,Liverpool,Brentford,3,0,H,0.6094743436657426,0.20860259867622244,0.18192305765803501,H,0.619188279058366,0.20025487356788704,0.18055684737374683,H,2.0404275622199095,1.01944826354545,2.155373469928435,1.0782701238683028
2023/24,2023-11-12,West Ham,Nott'm Forest,3,2,H,0.43014538636741584,0.25258183308107635,0.3172727805515079,H,0.4682656448738197,0.2549412616463317,0.2767930934798487,H,1.504995148590348,1.2569634568816506,1.5278438484049155,1.1133516411993867
2023/24,2023-11-25,Brentford,Arsenal,0,1,A,0.24767131621313743,0.23631900284575222,0.5160096809411103,A,0.25277370138979777,0.2358814462568027,0.5113448523533997,A,1.1348116639877486,1.7427079216660533,1.1590290467984958,1.7467436423878018
2023/24,2023-11-25,Burnley,West Ham,1,2,A,0.16988634155882265,0.21408770051024825,0.6160259579309292,A,0.19275576815571122,0.22980405644172944,0.5774401754025594,A,0.9124749374199838,1.949536179183775,0.9328480571925104,1.7981114639505038
2023/24,2023-11-25,Luton,Crystal Palace,2,1,H,0.2669940667962748,0.2620500593043934,0.47095587389933175,A,0.2460528872944494,0.25061446204597104,0.5033326506595797,A,1.0371386196907633,1.4690422367080704,1.0322143554266419,1.5907946868260536
2023/24,2023-11-25,Man City,Liverpool,1,1,D,0.5303707867996514,0.22026857504583672,0.24936063815451176,H,0.5123361937541929,0.2226124899465124,0.26505131629929474,H,1.9459692024678241,1.2748859197218434,1.9136159896131,1.3239548072276741
2023/24,2023-11-25,Newcastle,Chelsea,4,1,H,0.5803039747401149,0.21088442968677146,0.2088115955731137,H,0.5767848166970744,0.2046944068350656,0.21852077646786008,H,2.0496334437478,1.1530094252586276,2.1546184489899005,1.2651455133960112
2023/24,2023-11-25,Nott'm Forest,Brighton,2,3,A,0.32081237198595675,0.26592027669978413,0.413267351314259,A,0.2797864540255339,0.2629527542036093,0.4572607917708569,A,1.1727952482481903,1.3684954624996193,1.0727545736308113,1.4488247519971642
2023/24,2023-11-25,Sheffield United,Bournemouth,1,3,A,0.38211200546239776,0.2649419678386552,0.35294602669894704,H,0.3660904376977694,0.269585238678555,0.3643243236236757,H,1.3211684390487342,1.2591136804901246,1.2555229842050162,1.251812575340824
2023/24,2023-11-26,Everton,Man United,0,3,A,0.4444668534317256,0.27175095687137335,0.2837821896969011,H,0.49824491956678185,0.25954530366159234,0.24220977677162578,H,1.3671519736237636,1.0341754235168157,1.5085057211089379,0.9666901375207747
2023/24,2023-11-26,Tottenham,Aston Villa,1,2,A,0.444052533789637,0.2308278989805521,0.32511956722981095,H,0.3823821652503694,0.23539117422130768,0.38222666052832294,H,1.7540055882218633,1.4736106187185651,1.5869287543230566,1.5865660080035533
2023/24,2023-11-27,Fulham,Wolves,3,2,H,0.3821812190672169,0.26815743830208694,0.34966134263069626,H,0.3785330743112968,0.27208951463715936,0.34937741105154385,H,1.2978149238312897,1.229247288871542,1.263321681214211,1.2025007097618172
2023/24,2023-12-02,Arsenal,Wolves,2,1,H,0.7432134290780412,0.15483167919028953,0.10195489173166924,H,0.7353239191463071,0.1618993654542582,0.10277671539943468,H,2.562074237519507,0.8481004320989329,2.4430423011594784,0.7989169159782653
