TargetSeason,Team,SourceSeason,SourceDivision,SourcePPG,SourceGoalsForPG,SourceGoalsAgainstPG,PPGTranslationFactor,GoalsForTranslationFactor,GoalsAgainstTranslationFactor,TranslatedWeight,BaselineWeight,TranslatedPPG,TranslatedGoalsForPG,TranslatedGoalsAgainstPG,PriorPPG,PriorGoalsForPG,PriorGoalsAgainstPG,PriorType
2026/27,Coventry,2025/26,Championship,2.065217391304348,2.108695652173913,0.9782608695652174,0.3527061855670103,0.6148199445983379,2.231713900134953,0.75,0.25,0.7284149484536083,1.2964681440443213,2.1831983805668016,0.8914427902875746,1.3382063711911356,2.003254048582996,PromotedTeamColdStart
2026/27,Hull,2025/26,Championship,1.5869565217391304,1.5217391304347827,1.434782608695652,0.3527061855670103,0.6148199445983379,2.231713900134953,0.75,0.25,0.5597293814432989,0.935595567867036,3.2020242914979757,0.7649286150298426,1.0675519390581716,2.7673734817813767,PromotedTeamColdStart
2026/27,Ipswich,2025/26,Championship,1.826086956521739,1.7391304347826086,1.0217391304347827,0.3527061855670103,0.6148199445983379,2.231713900134953,0.75,0.25,0.6440721649484535,1.0692520775623267,2.280229419703104,0.8281857026587085,1.1677943213296396,2.076027327935223,PromotedTeamColdStart
