Season,Model,Matches,AccuracyPct,LogLoss,Brier,PredictedDraws,ActualDraws
2023/24,Model 2,360,54.72222222222223,0.9726136302882878,0.5772690074942539,0,79
2023/24,Challenger B,360,55.55555555555556,0.9858665182212658,0.5802217717745569,11,79
2024/25,Model 2,370,52.43243243243243,1.0003249513233385,0.5986481558329534,0,88
2024/25,Challenger B,370,50.810810810810814,1.0323008440956631,0.6193805620360748,16,88
2025/26,Model 2,370,49.45945945945946,1.0374617727062503,0.6232653951543774,0,101
2025/26,Challenger B,370,46.21621621621622,1.0549418625797196,0.6330932122755016,5,101
