Season,Model,Matches,AccuracyPct,LogLoss,Brier,PredictedDraws,ActualDraws,ModalOneOneCount,ModalOneOnePct,MeanXGGap,XGGapStd,MeanTotalXG,TotalXGStd
2023/24,Model 2,360,54.72222222222223,0.9726136302882878,0.5772690074942539,0,79,226,62.77777777777778,0.7506615940836231,0.6252246925145599,2.9509244148235605,0.3505457041176742
2023/24,Challenger A,360,53.05555555555556,1.0005341244335326,0.5908510008982655,6,79,89,24.72222222222222,0.8993298759915884,0.7009384705110864,2.733707185126362,0.7657557578137346
2024/25,Model 2,370,52.43243243243243,1.0003249513233385,0.5986481558329534,0,88,265,71.62162162162163,0.6581318899448404,0.5286102500074955,2.9742711932907473,0.2728074183697754
2024/25,Challenger A,370,49.72972972972973,1.0782378969203397,0.6455382779490018,0,88,119,32.16216216216216,0.8988934614226177,0.5885373293665557,2.9423080450332457,0.72301403904448
2025/26,Model 2,370,49.45945945945946,1.0374617727062503,0.6232653951543774,0,101,292,78.91891891891892,0.5428655807287996,0.41077558831993866,2.8756305303430496,0.18739991906214012
2025/26,Challenger A,370,44.32432432432433,1.0865994334635902,0.6576750438113929,1,101,157,42.432432432432435,0.7120556543846067,0.5567293566204061,2.8052005648158316,0.5472715317007543
